payroll_id,employee_id,departement,poste,mois,salaire_base,salaire_verse,prime
408,EMP0017,Logistique,Directeur,2024-06,27623,30039,2416
409,EMP0018,Commercial,Directeur,2026-05,36559,37890,1331
410,EMP0018,Commercial,Directeur,2026-04,36559,37898,1339
411,EMP0018,Commercial,Directeur,2026-03,36559,38968,2409
412,EMP0018,Commercial,Directeur,2026-01,36559,39219,2660
413,EMP0018,Commercial,Directeur,2026-01,36559,36030,-529
414,EMP0018,Commercial,Directeur,2025-12,36559,39536,2977
415,EMP0018,Commercial,Directeur,2025-11,36559,40136,3577
416,EMP0018,Commercial,Directeur,2025-10,36559,37590,1031
417,EMP0018,Commercial,Directeur,2025-09,36559,36999,440
418,EMP0018,Commercial,Directeur,2025-08,36559,36240,-319
419,EMP0018,Commercial,Directeur,2025-07,36559,37784,1225
420,EMP0018,Commercial,Directeur,2025-06,36559,37976,1417
421,EMP0018,Commercial,Directeur,2025-05,36559,38763,2204
422,EMP0018,Commercial,Directeur,2025-04,36559,35691,-868
423,EMP0018,Commercial,Directeur,2025-03,36559,38453,1894
424,EMP0018,Commercial,Directeur,2025-02,36559,37779,1220
425,EMP0018,Commercial,Directeur,2025-01,36559,34988,-1571
426,EMP0018,Commercial,Directeur,2024-12,36559,36620,61
427,EMP0018,Commercial,Directeur,2024-11,36559,38259,1700
428,EMP0018,Commercial,Directeur,2024-10,36559,36821,262
429,EMP0018,Commercial,Directeur,2024-09,36559,37607,1048
430,EMP0018,Commercial,Directeur,2024-08,36559,38550,1991
431,EMP0018,Commercial,Directeur,2024-07,36559,36970,411
432,EMP0018,Commercial,Directeur,2024-06,36559,36376,-183
433,EMP0019,Juridique & Conformité,Technicien,2026-05,7465,7298,-167
434,EMP0019,Juridique & Conformité,Technicien,2026-04,7465,7694,229
435,EMP0019,Juridique & Conformité,Technicien,2026-03,7465,7362,-103
436,EMP0019,Juridique & Conformité,Technicien,2026-01,7465,7344,-121
437,EMP0019,Juridique & Conformité,Technicien,2026-01,7465,8052,587
438,EMP0019,Juridique & Conformité,Technicien,2025-12,7465,7253,-212
439,EMP0019,Juridique & Conformité,Technicien,2025-11,7465,7610,145
440,EMP0019,Juridique & Conformité,Technicien,2025-10,7465,7156,-309
441,EMP0019,Juridique & Conformité,Technicien,2025-09,7465,7554,89
442,EMP0019,Juridique & Conformité,Technicien,2025-08,7465,7558,93
443,EMP0019,Juridique & Conformité,Technicien,2025-07,7465,7685,220
444,EMP0019,Juridique & Conformité,Technicien,2025-06,7465,7527,62
445,EMP0019,Juridique & Conformité,Technicien,2025-05,7465,7377,-88
446,EMP0019,Juridique & Conformité,Technicien,2025-04,7465,7462,-3
447,EMP0019,Juridique & Conformité,Technicien,2025-03,7465,7180,-285
448,EMP0019,Juridique & Conformité,Technicien,2025-02,7465,7595,130
449,EMP0019,Juridique & Conformité,Technicien,2025-01,7465,7507,42
450,EMP0019,Juridique & Conformité,Technicien,2024-12,7465,7692,227
451,EMP0019,Juridique & Conformité,Technicien,2024-11,7465,8020,555
452,EMP0019,Juridique & Conformité,Technicien,2024-10,7465,7149,-316
453,EMP0019,Juridique & Conformité,Technicien,2024-09,7465,7514,49
454,EMP0019,Juridique & Conformité,Technicien,2024-08,7465,7769,304
455,EMP0019,Juridique & Conformité,Technicien,2024-07,7465,7136,-329
456,EMP0019,Juridique & Conformité,Technicien,2024-06,7465,7173,-292
457,EMP0020,Commercial,Ingénieur,2026-05,8217,8798,581
458,EMP0020,Commercial,Ingénieur,2026-04,8217,8530,313
459,EMP0020,Commercial,Ingénieur,2026-03,8217,8634,417
460,EMP0020,Commercial,Ingénieur,2026-01,8217,8074,-143
461,EMP0020,Commercial,Ingénieur,2026-01,8217,8064,-153
462,EMP0020,Commercial,Ingénieur,2025-12,8217,8924,707
463,EMP0020,Commercial,Ingénieur,2025-11,8217,8180,-37
464,EMP0020,Commercial,Ingénieur,2025-10,8217,8927,710
465,EMP0020,Commercial,Ingénieur,2025-09,8217,8067,-150
466,EMP0020,Commercial,Ingénieur,2025-08,8217,8040,-177
467,EMP0020,Commercial,Ingénieur,2025-07,8217,8720,503
468,EMP0020,Commercial,Ingénieur,2025-06,8217,8727,510
469,EMP0020,Commercial,Ingénieur,2025-05,8217,8736,519
470,EMP0020,Commercial,Ingénieur,2025-04,8217,8933,716
471,EMP0020,Commercial,Ingénieur,2025-03,8217,8664,447
472,EMP0020,Commercial,Ingénieur,2025-02,8217,8674,457
473,EMP0020,Commercial,Ingénieur,2025-01,8217,8295,78
474,EMP0020,Commercial,Ingénieur,2024-12,8217,8101,-116
475,EMP0020,Commercial,Ingénieur,2024-11,8217,8203,-14
476,EMP0020,Commercial,Ingénieur,2024-10,8217,8155,-62
477,EMP0020,Commercial,Ingénieur,2024-09,8217,8381,164
478,EMP0020,Commercial,Ingénieur,2024-08,8217,8606,389
479,EMP0020,Commercial,Ingénieur,2024-07,8217,8186,-31
480,EMP0020,Commercial,Ingénieur,2024-06,8217,8249,32
481,EMP0021,Finance & Comptabilité,Manager,2026-05,21195,22942,1747
482,EMP0021,Finance & Comptabilité,Manager,2026-04,21195,21617,422
483,EMP0021,Finance & Comptabilité,Manager,2026-03,21195,22688,1493
484,EMP0021,Finance & Comptabilité,Manager,2026-01,21195,22432,1237
485,EMP0021,Finance & Comptabilité,Manager,2026-01,21195,22557,1362
486,EMP0021,Finance & Comptabilité,Manager,2025-12,21195,21153,-42
487,EMP0021,Finance & Comptabilité,Manager,2025-11,21195,20781,-414
488,EMP0021,Finance & Comptabilité,Manager,2025-10,21195,21130,-65
489,EMP0021,Finance & Comptabilité,Manager,2025-09,21195,20281,-914
490,EMP0021,Finance & Comptabilité,Manager,2025-08,21195,22882,1687
491,EMP0021,Finance & Comptabilité,Manager,2025-07,21195,22492,1297
492,EMP0021,Finance & Comptabilité,Manager,2025-06,21195,20187,-1008
493,EMP0021,Finance & Comptabilité,Manager,2025-05,21195,21894,699
494,EMP0021,Finance & Comptabilité,Manager,2025-04,21195,21992,797
495,EMP0021,Finance & Comptabilité,Manager,2025-03,21195,22424,1229
496,EMP0021,Finance & Comptabilité,Manager,2025-02,21195,21074,-121
497,EMP0021,Finance & Comptabilité,Manager,2025-01,21195,20759,-436
498,EMP0021,Finance & Comptabilité,Manager,2024-12,21195,20867,-328
499,EMP0021,Finance & Comptabilité,Manager,2024-11,21195,21947,752
500,EMP0021,Finance & Comptabilité,Manager,2024-10,21195,20916,-279
501,EMP0021,Finance & Comptabilité,Manager,2024-09,21195,21886,691
502,EMP0021,Finance & Comptabilité,Manager,2024-08,21195,23135,1940
503,EMP0021,Finance & Comptabilité,Manager,2024-07,21195,21208,13
504,EMP0021,Finance & Comptabilité,Manager,2024-06,21195,22562,1367
505,EMP0022,Commercial,Assistant,2026-05,4314,4414,100
506,EMP0022,Commercial,Assistant,2026-04,4314,4567,253
507,EMP0022,Commercial,Assistant,2026-03,4314,4577,263
508,EMP0022,Commercial,Assistant,2026-01,4314,4397,83
509,EMP0022,Commercial,Assistant,2026-01,4314,4572,258
510,EMP0022,Commercial,Assistant,2025-12,4314,4326,12
511,EMP0022,Commercial,Assistant,2025-11,4314,4189,-125
512,EMP0022,Commercial,Assistant,2025-10,4314,4452,138
513,EMP0022,Commercial,Assistant,2025-09,4314,4217,-97
514,EMP0022,Commercial,Assistant,2025-08,4314,4674,360
515,EMP0022,Commercial,Assistant,2025-07,4314,4739,425
516,EMP0022,Commercial,Assistant,2025-06,4314,4718,404
517,EMP0022,Commercial,Assistant,2025-05,4314,4437,123
518,EMP0022,Commercial,Assistant,2025-04,4314,4641,327
519,EMP0022,Commercial,Assistant,2025-03,4314,4146,-168
520,EMP0022,Commercial,Assistant,2025-02,4314,4628,314
521,EMP0022,Commercial,Assistant,2025-01,4314,4130,-184
522,EMP0022,Commercial,Assistant,2024-12,4314,4102,-212
523,EMP0022,Commercial,Assistant,2024-11,4314,4187,-127
524,EMP0022,Commercial,Assistant,2024-10,4314,4506,192
525,EMP0022,Commercial,Assistant,2024-09,4314,4142,-172
526,EMP0022,Commercial,Assistant,2024-08,4314,4196,-118
527,EMP0022,Commercial,Assistant,2024-07,4314,4240,-74
528,EMP0022,Commercial,Assistant,2024-06,4314,4393,79
529,EMP0023,Ressources Humaines,Ingénieur,2026-05,13865,13297,-568
530,EMP0023,Ressources Humaines,Ingénieur,2026-04,13865,14498,633
531,EMP0023,Ressources Humaines,Ingénieur,2026-03,13865,15114,1249
532,EMP0023,Ressources Humaines,Ingénieur,2026-01,13865,15070,1205
533,EMP0023,Ressources Humaines,Ingénieur,2026-01,13865,14543,678
534,EMP0023,Ressources Humaines,Ingénieur,2025-12,13865,13204,-661
535,EMP0023,Ressources Humaines,Ingénieur,2025-11,13865,14279,414
536,EMP0023,Ressources Humaines,Ingénieur,2025-10,13865,14027,162
537,EMP0023,Ressources Humaines,Ingénieur,2025-09,13865,13207,-658
538,EMP0023,Ressources Humaines,Ingénieur,2025-08,13865,14674,809
539,EMP0023,Ressources Humaines,Ingénieur,2025-07,13865,14286,421
540,EMP0023,Ressources Humaines,Ingénieur,2025-06,13865,13768,-97
541,EMP0023,Ressources Humaines,Ingénieur,2025-05,13865,14216,351
542,EMP0023,Ressources Humaines,Ingénieur,2025-04,13865,14623,758
543,EMP0023,Ressources Humaines,Ingénieur,2025-03,13865,14067,202
544,EMP0023,Ressources Humaines,Ingénieur,2025-02,13865,15126,1261
545,EMP0023,Ressources Humaines,Ingénieur,2025-01,13865,13545,-320
546,EMP0023,Ressources Humaines,Ingénieur,2024-12,13865,15081,1216
547,EMP0023,Ressources Humaines,Ingénieur,2024-11,13865,14262,397
548,EMP0023,Ressources Humaines,Ingénieur,2024-10,13865,13673,-192
549,EMP0023,Ressources Humaines,Ingénieur,2024-09,13865,14461,596
550,EMP0023,Ressources Humaines,Ingénieur,2024-08,13865,13697,-168
551,EMP0023,Ressources Humaines,Ingénieur,2024-07,13865,13909,44
552,EMP0023,Ressources Humaines,Ingénieur,2024-06,13865,14825,960
553,EMP0024,Ressources Humaines,Technicien,2026-05,7661,7369,-292
554,EMP0024,Ressources Humaines,Technicien,2026-04,7661,8380,719
555,EMP0024,Ressources Humaines,Technicien,2026-03,7661,7805,144
556,EMP0024,Ressources Humaines,Technicien,2026-01,7661,7557,-104
557,EMP0024,Ressources Humaines,Technicien,2026-01,7661,8079,418
558,EMP0024,Ressources Humaines,Technicien,2025-12,7661,7623,-38
559,EMP0024,Ressources Humaines,Technicien,2025-11,7661,8230,569
560,EMP0024,Ressources Humaines,Technicien,2025-10,7661,7371,-290
561,EMP0024,Ressources Humaines,Technicien,2025-09,7661,8418,757
562,EMP0024,Ressources Humaines,Technicien,2025-08,7661,8025,364
563,EMP0024,Ressources Humaines,Technicien,2025-07,7661,7314,-347
564,EMP0024,Ressources Humaines,Technicien,2025-06,7661,7744,83
565,EMP0024,Ressources Humaines,Technicien,2025-05,7661,7711,50
566,EMP0024,Ressources Humaines,Technicien,2025-04,7661,7825,164
567,EMP0024,Ressources Humaines,Technicien,2025-03,7661,8010,349
568,EMP0024,Ressources Humaines,Technicien,2025-02,7661,8086,425
569,EMP0024,Ressources Humaines,Technicien,2025-01,7661,7373,-288
570,EMP0024,Ressources Humaines,Technicien,2024-12,7661,8249,588
571,EMP0024,Ressources Humaines,Technicien,2024-11,7661,8019,358
572,EMP0024,Ressources Humaines,Technicien,2024-10,7661,7659,-2
573,EMP0024,Ressources Humaines,Technicien,2024-09,7661,8401,740
574,EMP0024,Ressources Humaines,Technicien,2024-08,7661,8397,736
575,EMP0024,Ressources Humaines,Technicien,2024-07,7661,8306,645
576,EMP0024,Ressources Humaines,Technicien,2024-06,7661,8334,673
577,EMP0025,IT & Systèmes,Directeur,2026-05,42981,42313,-668
578,EMP0025,IT & Systèmes,Directeur,2026-04,42981,46643,3662
579,EMP0025,IT & Systèmes,Directeur,2026-03,42981,45295,2314
580,EMP0025,IT & Systèmes,Directeur,2026-01,42981,44486,1505
581,EMP0025,IT & Systèmes,Directeur,2026-01,42981,42580,-401
582,EMP0025,IT & Systèmes,Directeur,2025-12,42981,46790,3809
583,EMP0025,IT & Systèmes,Directeur,2025-11,42981,45245,2264
584,EMP0025,IT & Systèmes,Directeur,2025-10,42981,42640,-341
585,EMP0025,IT & Systèmes,Directeur,2025-09,42981,44333,1352
586,EMP0025,IT & Systèmes,Directeur,2025-08,42981,45075,2094
587,EMP0025,IT & Systèmes,Directeur,2025-07,42981,41988,-993
588,EMP0025,IT & Systèmes,Directeur,2025-06,42981,46315,3334
589,EMP0025,IT & Systèmes,Directeur,2025-05,42981,40933,-2048
590,EMP0025,IT & Systèmes,Directeur,2025-04,42981,42168,-813
591,EMP0025,IT & Systèmes,Directeur,2025-03,42981,41762,-1219
592,EMP0025,IT & Systèmes,Directeur,2025-02,42981,46123,3142
593,EMP0025,IT & Systèmes,Directeur,2025-01,42981,46124,3143
594,EMP0025,IT & Systèmes,Directeur,2024-12,42981,46821,3840
595,EMP0025,IT & Systèmes,Directeur,2024-11,42981,42761,-220
596,EMP0025,IT & Systèmes,Directeur,2024-10,42981,44468,1487
597,EMP0025,IT & Systèmes,Directeur,2024-09,42981,44486,1505
598,EMP0025,IT & Systèmes,Directeur,2024-08,42981,46308,3327
599,EMP0025,IT & Systèmes,Directeur,2024-07,42981,45197,2216
600,EMP0025,IT & Systèmes,Directeur,2024-06,42981,44317,1336
601,EMP0026,Direction Générale,Manager,2026-05,20928,21087,159
602,EMP0026,Direction Générale,Manager,2026-04,20928,22204,1276
603,EMP0026,Direction Générale,Manager,2026-03,20928,22363,1435
604,EMP0026,Direction Générale,Manager,2026-01,20928,22045,1117
605,EMP0026,Direction Générale,Manager,2026-01,20928,20128,-800
606,EMP0026,Direction Générale,Manager,2025-12,20928,22222,1294
607,EMP0026,Direction Générale,Manager,2025-11,20928,20967,39
608,EMP0026,Direction Générale,Manager,2025-10,20928,20188,-740
609,EMP0026,Direction Générale,Manager,2025-09,20928,20610,-318
610,EMP0026,Direction Générale,Manager,2025-08,20928,20120,-808
611,EMP0026,Direction Générale,Manager,2025-07,20928,21781,853
612,EMP0026,Direction Générale,Manager,2025-06,20928,21809,881
613,EMP0026,Direction Générale,Manager,2025-05,20928,21751,823
614,EMP0026,Direction Générale,Manager,2025-04,20928,22923,1995
615,EMP0026,Direction Générale,Manager,2025-03,20928,20906,-22
616,EMP0026,Direction Générale,Manager,2025-02,20928,21872,944
617,EMP0026,Direction Générale,Manager,2025-01,20928,22341,1413
618,EMP0026,Direction Générale,Manager,2024-12,20928,21296,368
619,EMP0026,Direction Générale,Manager,2024-11,20928,20598,-330
620,EMP0026,Direction Générale,Manager,2024-10,20928,21618,690
621,EMP0026,Direction Générale,Manager,2024-09,20928,21060,132
622,EMP0026,Direction Générale,Manager,2024-08,20928,20465,-463
623,EMP0026,Direction Générale,Manager,2024-07,20928,21721,793
624,EMP0026,Direction Générale,Manager,2024-06,20928,21075,147
625,EMP0027,Marketing,Ingénieur,2026-05,11436,12189,753
626,EMP0027,Marketing,Ingénieur,2026-04,11436,11371,-65
627,EMP0027,Marketing,Ingénieur,2026-03,11436,11287,-149
628,EMP0027,Marketing,Ingénieur,2026-01,11436,10990,-446
629,EMP0027,Marketing,Ingénieur,2026-01,11436,11324,-112
630,EMP0027,Marketing,Ingénieur,2025-12,11436,11516,80
631,EMP0027,Marketing,Ingénieur,2025-11,11436,12209,773
632,EMP0027,Marketing,Ingénieur,2025-10,11436,11129,-307
633,EMP0027,Marketing,Ingénieur,2025-09,11436,11533,97
634,EMP0027,Marketing,Ingénieur,2025-08,11436,11483,47
635,EMP0027,Marketing,Ingénieur,2025-07,11436,11021,-415
636,EMP0027,Marketing,Ingénieur,2025-06,11436,12482,1046
637,EMP0027,Marketing,Ingénieur,2025-05,11436,11627,191
638,EMP0027,Marketing,Ingénieur,2025-04,11436,12170,734
639,EMP0027,Marketing,Ingénieur,2025-03,11436,11040,-396
640,EMP0027,Marketing,Ingénieur,2025-02,11436,11014,-422
641,EMP0027,Marketing,Ingénieur,2025-01,11436,11604,168
642,EMP0027,Marketing,Ingénieur,2024-12,11436,11820,384
643,EMP0027,Marketing,Ingénieur,2024-11,11436,11743,307
644,EMP0027,Marketing,Ingénieur,2024-10,11436,11041,-395
645,EMP0027,Marketing,Ingénieur,2024-09,11436,11018,-418
646,EMP0027,Marketing,Ingénieur,2024-08,11436,11815,379
647,EMP0027,Marketing,Ingénieur,2024-07,11436,11888,452
648,EMP0027,Marketing,Ingénieur,2024-06,11436,12210,774
649,EMP0028,Logistique,Assistant,2026-05,4402,4752,350
650,EMP0028,Logistique,Assistant,2026-04,4402,4190,-212
651,EMP0028,Logistique,Assistant,2026-03,4402,4455,53
652,EMP0028,Logistique,Assistant,2026-01,4402,4696,294
653,EMP0028,Logistique,Assistant,2026-01,4402,4661,259
654,EMP0028,Logistique,Assistant,2025-12,4402,4551,149
655,EMP0028,Logistique,Assistant,2025-11,4402,4837,435
656,EMP0028,Logistique,Assistant,2025-10,4402,4342,-60
657,EMP0028,Logistique,Assistant,2025-09,4402,4526,124
658,EMP0028,Logistique,Assistant,2025-08,4402,4634,232
659,EMP0028,Logistique,Assistant,2025-07,4402,4294,-108
660,EMP0028,Logistique,Assistant,2025-06,4402,4359,-43
661,EMP0028,Logistique,Assistant,2025-05,4402,4359,-43
662,EMP0028,Logistique,Assistant,2025-04,4402,4278,-124
663,EMP0028,Logistique,Assistant,2025-03,4402,4292,-110
664,EMP0028,Logistique,Assistant,2025-02,4402,4364,-38
665,EMP0028,Logistique,Assistant,2025-01,4402,4380,-22
666,EMP0028,Logistique,Assistant,2024-12,4402,4699,297
667,EMP0028,Logistique,Assistant,2024-11,4402,4420,18
668,EMP0028,Logistique,Assistant,2024-10,4402,4805,403
669,EMP0028,Logistique,Assistant,2024-09,4402,4658,256
670,EMP0028,Logistique,Assistant,2024-08,4402,4509,107
671,EMP0028,Logistique,Assistant,2024-07,4402,4589,187
672,EMP0028,Logistique,Assistant,2024-06,4402,4484,82
673,EMP0029,Juridique & Conformité,Assistant,2026-05,5339,5181,-158
674,EMP0029,Juridique & Conformité,Assistant,2026-04,5339,5077,-262
675,EMP0029,Juridique & Conformité,Assistant,2026-03,5339,5389,50
676,EMP0029,Juridique & Conformité,Assistant,2026-01,5339,5746,407
677,EMP0029,Juridique & Conformité,Assistant,2026-01,5339,5376,37
678,EMP0029,Juridique & Conformité,Assistant,2025-12,5339,5763,424
679,EMP0029,Juridique & Conformité,Assistant,2025-11,5339,5425,86
680,EMP0029,Juridique & Conformité,Assistant,2025-10,5339,5417,78
681,EMP0029,Juridique & Conformité,Assistant,2025-09,5339,5732,393
682,EMP0029,Juridique & Conformité,Assistant,2025-08,5339,5593,254
683,EMP0029,Juridique & Conformité,Assistant,2025-07,5339,5548,209
684,EMP0029,Juridique & Conformité,Assistant,2025-06,5339,5313,-26
685,EMP0029,Juridique & Conformité,Assistant,2025-05,5339,5555,216
686,EMP0029,Juridique & Conformité,Assistant,2025-04,5339,5629,290
687,EMP0029,Juridique & Conformité,Assistant,2025-03,5339,5456,117
688,EMP0029,Juridique & Conformité,Assistant,2025-02,5339,5214,-125
689,EMP0029,Juridique & Conformité,Assistant,2025-01,5339,5391,52
690,EMP0029,Juridique & Conformité,Assistant,2024-12,5339,5328,-11
691,EMP0029,Juridique & Conformité,Assistant,2024-11,5339,5661,322
692,EMP0029,Juridique & Conformité,Assistant,2024-10,5339,5579,240
693,EMP0029,Juridique & Conformité,Assistant,2024-09,5339,5847,508
694,EMP0029,Juridique & Conformité,Assistant,2024-08,5339,5698,359
695,EMP0029,Juridique & Conformité,Assistant,2024-07,5339,5333,-6
696,EMP0029,Juridique & Conformité,Assistant,2024-06,5339,5297,-42
697,EMP0030,Commercial,Analyste,2026-05,11827,12630,803
698,EMP0030,Commercial,Analyste,2026-04,11827,11883,56
699,EMP0030,Commercial,Analyste,2026-03,11827,12889,1062
700,EMP0030,Commercial,Analyste,2026-01,11827,11590,-237
701,EMP0030,Commercial,Analyste,2026-01,11827,13005,1178
702,EMP0030,Commercial,Analyste,2025-12,11827,11555,-272
703,EMP0030,Commercial,Analyste,2025-11,11827,12597,770
704,EMP0030,Commercial,Analyste,2025-10,11827,11283,-544
705,EMP0030,Commercial,Analyste,2025-09,11827,12526,699
706,EMP0030,Commercial,Analyste,2025-08,11827,12909,1082
707,EMP0030,Commercial,Analyste,2025-07,11827,11608,-219
708,EMP0030,Commercial,Analyste,2025-06,11827,12651,824
709,EMP0030,Commercial,Analyste,2025-05,11827,12710,883
710,EMP0030,Commercial,Analyste,2025-04,11827,11358,-469
711,EMP0030,Commercial,Analyste,2025-03,11827,12740,913
712,EMP0030,Commercial,Analyste,2025-02,11827,12646,819
713,EMP0030,Commercial,Analyste,2025-01,11827,12430,603
714,EMP0030,Commercial,Analyste,2024-12,11827,11483,-344
715,EMP0030,Commercial,Analyste,2024-11,11827,11773,-54
716,EMP0030,Commercial,Analyste,2024-10,11827,11684,-143
717,EMP0030,Commercial,Analyste,2024-09,11827,11509,-318
718,EMP0030,Commercial,Analyste,2024-08,11827,11986,159
719,EMP0030,Commercial,Analyste,2024-07,11827,11904,77
720,EMP0030,Commercial,Analyste,2024-06,11827,12032,205
721,EMP0031,Commercial,Analyste,2026-05,9278,9646,368
722,EMP0031,Commercial,Analyste,2026-04,9278,9624,346
723,EMP0031,Commercial,Analyste,2026-03,9278,9558,280
724,EMP0031,Commercial,Analyste,2026-01,9278,10099,821
725,EMP0031,Commercial,Analyste,2026-01,9278,10024,746
726,EMP0031,Commercial,Analyste,2025-12,9278,9396,118
727,EMP0031,Commercial,Analyste,2025-11,9278,8865,-413
728,EMP0031,Commercial,Analyste,2025-10,9278,10162,884
729,EMP0031,Commercial,Analyste,2025-09,9278,9791,513
